rank,candidate_id,current_title,years_experience,final_score
12340,CAND_0036008,Senior Data Engineer,4.8,36.2
12341,CAND_0084351,Data Analyst,4.8,36.2
12342,CAND_0089690,Backend Engineer,3.0,36.2
12343,CAND_0096311,Data Analyst,3.7,36.2
12344,CAND_0043976,HR Manager,6.4,36.14
12345,CAND_0061292,Operations Manager,6.6,36.14
12346,CAND_0000536,DevOps Engineer,1.7,36.13
12347,CAND_0003467,Software Engineer,2.8,36.13
12348,CAND_0004199,Mobile Developer,1.8,36.13
12349,CAND_0016920,Data Analyst,2.0,36.13
12350,CAND_0021467,Data Engineer,2.1,36.13
12351,CAND_0026774,Analytics Engineer,2.3,36.13
12352,CAND_0026803,Software Engineer,2.7,36.13
12353,CAND_0030219,Data Engineer,2.5,36.13
12354,CAND_0037788,Data Engineer,2.0,36.13
12355,CAND_0042669,Full Stack Developer,1.7,36.13
12356,CAND_0043217,Frontend Engineer,2.1,36.13
12357,CAND_0048019,Backend Engineer,2.6,36.13
12358,CAND_0048231,Software Engineer,2.4,36.13
12359,CAND_0049594,DevOps Engineer,1.4,36.13
12360,CAND_0053400,Data Analyst,2.5,36.13
12361,CAND_0056959,Software Engineer,1.6,36.13
12362,CAND_0059648,Software Engineer,2.3,36.13
12363,CAND_0060975,Mobile Developer,2.6,36.13
12364,CAND_0069666,.NET Developer,1.8,36.13
12365,CAND_0069727,Software Engineer,2.7,36.13
12366,CAND_0072683,Cloud Engineer,1.7,36.13
12367,CAND_0075624,Data Analyst,2.7,36.13
12368,CAND_0091527,Software Engineer,2.4,36.13
12369,CAND_0094313,DevOps Engineer,2.8,36.13
12370,CAND_0023301,Analytics Engineer,5.6,36.12
12371,CAND_0093530,Senior Software Engineer (ML),3.2,36.12
12372,CAND_0095457,Data Scientist,4.1,36.081
12373,CAND_0024368,Content Writer,2.7,36.07
12374,CAND_0032971,Sales Executive,1.8,36.07
12375,CAND_0039082,Sales Executive,1.6,36.07
12376,CAND_0050285,Accountant,1.3,36.07
12377,CAND_0053109,Accountant,2.3,36.07
12378,CAND_0065953,Sales Executive,2.9,36.07
12379,CAND_0078984,Customer Support,2.6,36.07
12380,CAND_0082737,Operations Manager,2.3,36.07
12381,CAND_0097084,Operations Manager,2.7,36.07
12382,CAND_0021446,Project Manager,6.3,36.06
12383,CAND_0030699,Data Analyst,3.7,36.06
12384,CAND_0061931,Data Engineer,4.0,36.06
12385,CAND_0070872,Business Analyst,7.3,36.06
12386,CAND_0030979,Senior Data Engineer,3.6,36.039
12387,CAND_0083064,Senior Data Engineer,2.9,36.01
12388,CAND_0000210,Senior Data Engineer,6.3,35.98
12389,CAND_0001168,QA Engineer,5.8,35.98
12390,CAND_0002795,DevOps Engineer,6.4,35.98
12391,CAND_0007868,Frontend Engineer,5.0,35.98
12392,CAND_0008770,Mobile Developer,7.8,35.98
12393,CAND_0011484,Data Engineer,7.3,35.98
12394,CAND_0012363,Senior Data Engineer,7.2,35.98
12395,CAND_0012421,Full Stack Developer,5.1,35.98
12396,CAND_0015681,Data Engineer,6.3,35.98
12397,CAND_0016166,Analytics Engineer,7.6,35.98
12398,CAND_0016253,Data Engineer,7.7,35.98
12399,CAND_0016337,Java Developer,6.8,35.98
12400,CAND_0016571,.NET Developer,7.9,35.98
12401,CAND_0016736,Java Developer,6.4,35.98
12402,CAND_0016740,Frontend Engineer,7.2,35.98
12403,CAND_0016964,Data Engineer,7.5,35.98
12404,CAND_0017583,Senior Software Engineer,6.0,35.98
12405,CAND_0018285,Full Stack Developer,6.3,35.98
12406,CAND_0019048,QA Engineer,6.3,35.98
12407,CAND_0019164,Data Analyst,5.2,35.98
12408,CAND_0020617,Senior Software Engineer,5.7,35.98
12409,CAND_0020669,Senior Data Engineer,6.1,35.98
12410,CAND_0020876,Data Engineer,7.6,35.98
12411,CAND_0022931,Full Stack Developer,6.4,35.98
12412,CAND_0022938,Analytics Engineer,5.4,35.98
12413,CAND_0023770,Full Stack Developer,5.9,35.98
12414,CAND_0025263,Data Analyst,7.4,35.98
12415,CAND_0025302,Senior Data Engineer,6.8,35.98
12416,CAND_0025500,Frontend Engineer,5.5,35.98
12417,CAND_0026090,Senior Data Engineer,7.4,35.98
12418,CAND_0026427,Software Engineer,5.9,35.98
12419,CAND_0027905,Senior Software Engineer,7.1,35.98
12420,CAND_0028887,Senior Software Engineer,5.3,35.98
12421,CAND_0028984,QA Engineer,7.9,35.98
12422,CAND_0030131,Data Analyst,7.0,35.98
12423,CAND_0031356,Backend Engineer,7.3,35.98
12424,CAND_0033011,Data Engineer,5.3,35.98
12425,CAND_0034562,Analytics Engineer,6.6,35.98
12426,CAND_0034755,Software Engineer,7.1,35.98
12427,CAND_0034946,Software Engineer,7.6,35.98
12428,CAND_0037329,Senior Software Engineer,7.4,35.98
12429,CAND_0037587,Mobile Developer,6.4,35.98
12430,CAND_0037939,QA Engineer,5.6,35.98
12431,CAND_0038442,Software Engineer,6.0,35.98
12432,CAND_0039310,.NET Developer,6.9,35.98
12433,CAND_0040217,Frontend Engineer,7.5,35.98
12434,CAND_0041786,Cloud Engineer,7.4,35.98
12435,CAND_0041839,Analytics Engineer,6.2,35.98
12436,CAND_0041964,Senior Data Engineer,5.6,35.98
12437,CAND_0042480,Cloud Engineer,6.5,35.98
12438,CAND_0043852,DevOps Engineer,5.7,35.98
12439,CAND_0044032,DevOps Engineer,7.7,35.98
12440,CAND_0044168,Senior Data Engineer,5.9,35.98
12441,CAND_0044598,Cloud Engineer,7.1,35.98
12442,CAND_0044605,Software Engineer,7.5,35.98
12443,CAND_0046711,DevOps Engineer,5.0,35.98
12444,CAND_0047235,.NET Developer,5.6,35.98
12445,CAND_0047289,.NET Developer,6.2,35.98
12446,CAND_0047566,DevOps Engineer,7.4,35.98
12447,CAND_0047698,Frontend Engineer,5.2,35.98
12448,CAND_0048295,Senior Data Engineer,5.8,35.98
12449,CAND_0048573,Senior Software Engineer,5.5,35.98
12450,CAND_0048862,Senior Software Engineer (ML),5.7,35.98
12451,CAND_0049396,Full Stack Developer,7.2,35.98
12452,CAND_0049773,Frontend Engineer,7.8,35.98
12453,CAND_0049808,Data Analyst,7.2,35.98
12454,CAND_0052102,Mobile Developer,6.5,35.98
12455,CAND_0054242,Software Engineer,5.5,35.98
12456,CAND_0055235,QA Engineer,6.9,35.98
12457,CAND_0056480,Mobile Developer,5.7,35.98
12458,CAND_0057038,Cloud Engineer,5.6,35.98
12459,CAND_0057723,Data Analyst,5.5,35.98
12460,CAND_0057991,Data Analyst,5.0,35.98
12461,CAND_0058790,Java Developer,7.3,35.98
12462,CAND_0059268,Data Analyst,7.9,35.98
12463,CAND_0059302,Cloud Engineer,7.8,35.98
12464,CAND_0060637,Full Stack Developer,6.3,35.98
12465,CAND_0061353,Analytics Engineer,5.9,35.98
12466,CAND_0061642,Cloud Engineer,5.7,35.98
12467,CAND_0062562,Software Engineer,7.3,35.98
12468,CAND_0064466,Cloud Engineer,5.8,35.98
12469,CAND_0064992,Software Engineer,5.5,35.98
12470,CAND_0066787,Software Engineer,7.0,35.98
12471,CAND_0066800,Java Developer,5.4,35.98
12472,CAND_0068924,Mobile Developer,7.2,35.98
12473,CAND_0069581,Data Analyst,5.3,35.98
12474,CAND_0070287,Analytics Engineer,5.7,35.98
12475,CAND_0071652,Data Analyst,7.9,35.98
12476,CAND_0072705,Cloud Engineer,7.9,35.98
12477,CAND_0072985,Cloud Engineer,6.1,35.98
12478,CAND_0073873,Backend Engineer,5.7,35.98
12479,CAND_0074537,Senior Data Engineer,7.1,35.98
12480,CAND_0074904,Mobile Developer,7.6,35.98
12481,CAND_0076949,Senior Software Engineer,6.0,35.98
12482,CAND_0077110,Full Stack Developer,7.9,35.98
12483,CAND_0077443,Data Analyst,5.1,35.98
12484,CAND_0078514,Software Engineer,5.0,35.98
12485,CAND_0079011,Java Developer,5.7,35.98
12486,CAND_0079276,Java Developer,6.5,35.98
12487,CAND_0080254,Mobile Developer,7.5,35.98
12488,CAND_0080303,Java Developer,6.0,35.98
12489,CAND_0082026,Data Analyst,6.0,35.98
12490,CAND_0082840,Software Engineer,7.8,35.98
12491,CAND_0084689,Data Engineer,5.8,35.98
12492,CAND_0085844,Full Stack Developer,6.1,35.98
12493,CAND_0086472,Cloud Engineer,6.0,35.98
12494,CAND_0086513,Software Engineer,7.6,35.98
12495,CAND_0087060,Analytics Engineer,6.2,35.98
12496,CAND_0087671,QA Engineer,5.1,35.98
12497,CAND_0091299,Full Stack Developer,6.1,35.98
12498,CAND_0092241,Full Stack Developer,7.1,35.98
12499,CAND_0093251,Mobile Developer,5.9,35.98
12500,CAND_0093299,Senior Software Engineer,5.6,35.98
12501,CAND_0097075,Senior Software Engineer,6.1,35.98
12502,CAND_0097567,Software Engineer,6.3,35.98
12503,CAND_0097609,Software Engineer,6.2,35.98
12504,CAND_0098709,Backend Engineer,5.4,35.98
12505,CAND_0099802,Software Engineer,7.9,35.98
12506,CAND_0067379,Software Engineer,2.5,35.95
12507,CAND_0057924,Graphic Designer,2.0,35.93
12508,CAND_0067413,Graphic Designer,2.6,35.93
12509,CAND_0087825,Business Analyst,1.4,35.93
12510,CAND_0014576,Software Engineer,5.0,35.923
12511,CAND_0003239,Analytics Engineer,3.5,35.92
12512,CAND_0004644,Senior Software Engineer,3.6,35.92
12513,CAND_0008979,Senior Data Engineer,3.0,35.92
12514,CAND_0012049,Data Analyst,4.8,35.92
12515,CAND_0015290,Data Analyst,3.0,35.92
12516,CAND_0015635,Software Engineer,3.5,35.92
12517,CAND_0020888,Analytics Engineer,3.0,35.92
12518,CAND_0020978,Analytics Engineer,4.0,35.92
12519,CAND_0024465,Software Engineer,3.6,35.92
12520,CAND_0029195,Senior Data Engineer,4.8,35.92
12521,CAND_0029263,Data Engineer,3.8,35.92
12522,CAND_0032240,Data Analyst,3.3,35.92
12523,CAND_0039888,Analytics Engineer,4.1,35.92
12524,CAND_0043555,Senior Software Engineer,4.1,35.92
12525,CAND_0048210,Analytics Engineer,4.6,35.92
12526,CAND_0052136,Backend Engineer,3.2,35.92
12527,CAND_0055047,Analytics Engineer,4.4,35.92
12528,CAND_0058622,Senior Software Engineer,3.0,35.92
12529,CAND_0063276,Senior Data Engineer,3.7,35.92
12530,CAND_0066839,Software Engineer,3.7,35.92
12531,CAND_0067871,Data Engineer,4.9,35.92
12532,CAND_0068375,Software Engineer,3.1,35.92
12533,CAND_0069660,Data Engineer,4.8,35.92
12534,CAND_0070309,Data Engineer,3.7,35.92
12535,CAND_0072758,Senior Software Engineer,3.0,35.92
12536,CAND_0072912,Software Engineer,3.2,35.92
12537,CAND_0079683,Senior Data Engineer,3.0,35.92
12538,CAND_0080062,Software Engineer,3.4,35.92
12539,CAND_0084595,Software Engineer,3.8,35.92
12540,CAND_0091090,Data Analyst,4.2,35.92
12541,CAND_0091238,Senior Data Engineer,3.9,35.92
12542,CAND_0093400,Backend Engineer,4.7,35.92
12543,CAND_0094066,Backend Engineer,4.6,35.92
12544,CAND_0094762,Senior Data Engineer,4.4,35.92
12545,CAND_0094999,Data Analyst,3.9,35.92
12546,CAND_0099235,Data Engineer,3.1,35.92
12547,CAND_0016050,Marketing Manager,1.5,35.89
12548,CAND_0019184,Operations Manager,1.6,35.89
12549,CAND_0006592,Full Stack Developer,8.1,35.86
12550,CAND_0015848,Graphic Designer,12.0,35.86
12551,CAND_0017047,Project Manager,13.0,35.86
12552,CAND_0037760,Mobile Developer,8.3,35.86
12553,CAND_0041009,.NET Developer,9.3,35.86
12554,CAND_0054530,DevOps Engineer,9.9,35.86
12555,CAND_0055611,.NET Developer,9.5,35.86
12556,CAND_0062870,Java Developer,9.3,35.86
12557,CAND_0068975,Mobile Developer,9.8,35.86
12558,CAND_0076302,DevOps Engineer,8.2,35.86
12559,CAND_0078895,DevOps Engineer,8.1,35.86
12560,CAND_0083039,Graphic Designer,13.9,35.86
12561,CAND_0091928,Graphic Designer,9.1,35.86
12562,CAND_0096010,Business Analyst,13.0,35.86
12563,CAND_0010981,Data Engineer,7.5,35.857
12564,CAND_0006572,Data Analyst,7.4,35.84
12565,CAND_0006670,Software Engineer,5.8,35.84
12566,CAND_0011401,Data Engineer,5.4,35.84
12567,CAND_0019500,Analytics Engineer,5.3,35.84
12568,CAND_0023669,Data Engineer,7.7,35.84
12569,CAND_0029022,Senior Data Engineer,5.0,35.84
12570,CAND_0031033,Senior Data Engineer,6.0,35.84
12571,CAND_0033414,Data Analyst,6.3,35.84
12572,CAND_0045994,Backend Engineer,5.7,35.84
12573,CAND_0047151,Backend Engineer,5.9,35.84
12574,CAND_0062490,Data Analyst,5.0,35.84
12575,CAND_0065342,Analytics Engineer,6.0,35.84
12576,CAND_0067318,Senior Software Engineer,6.5,35.84
12577,CAND_0072301,Data Analyst,7.4,35.84
12578,CAND_0079460,Senior Data Engineer,7.3,35.84
12579,CAND_0097802,Backend Engineer,7.7,35.84
12580,CAND_0005212,Senior Data Engineer,7.4,35.83
12581,CAND_0000875,Accountant,3.5,35.82
12582,CAND_0006394,HR Manager,4.5,35.82
12583,CAND_0015485,Marketing Manager,4.7,35.82
12584,CAND_0021778,HR Manager,4.6,35.82
12585,CAND_0024737,Customer Support,4.6,35.82
12586,CAND_0027925,Customer Support,3.3,35.82
12587,CAND_0029658,Customer Support,4.0,35.82
12588,CAND_0057628,Accountant,4.1,35.82
12589,CAND_0062971,Operations Manager,3.0,35.82
12590,CAND_0086528,Backend Engineer,6.0,35.8
12591,CAND_0014786,Sales Executive,1.6,35.79
12592,CAND_0054741,Customer Support,1.9,35.79
12593,CAND_0065632,Sales Executive,2.6,35.79
12594,CAND_0068887,Accountant,1.7,35.79
12595,CAND_0073156,Customer Support,2.8,35.79
12596,CAND_0015046,Senior Data Engineer,2.3,35.73
12597,CAND_0030209,Senior Software Engineer,2.4,35.73
12598,CAND_0040924,Senior Data Engineer,2.7,35.73
12599,CAND_0054643,Senior Software Engineer,2.9,35.73
12600,CAND_0031519,.NET Developer,9.7,35.72
12601,CAND_0042013,QA Engineer,9.1,35.72
12602,CAND_0048335,.NET Developer,8.2,35.72
12603,CAND_0051598,Full Stack Developer,8.7,35.72
12604,CAND_0074322,Mobile Developer,8.2,35.72
12605,CAND_0096430,DevOps Engineer,8.7,35.72
12606,CAND_0011171,Business Analyst,1.6,35.71
12607,CAND_0081867,Business Analyst,2.6,35.71
12608,CAND_0000298,Frontend Engineer,5.3,35.7
12609,CAND_0000578,Data Engineer,6.9,35.7
12610,CAND_0001001,Senior Data Engineer,6.7,35.7
12611,CAND_0001082,Software Engineer,6.8,35.7
12612,CAND_0002305,Backend Engineer,6.4,35.7
12613,CAND_0004023,Mobile Developer,6.4,35.7
12614,CAND_0004044,Analytics Engineer,7.8,35.7
12615,CAND_0004135,Analytics Engineer,6.1,35.7
12616,CAND_0004210,Backend Engineer,6.6,35.7
12617,CAND_0004948,Java Developer,7.7,35.7
12618,CAND_0005056,Backend Engineer,7.7,35.7
12619,CAND_0005622,Senior Software Engineer,5.1,35.7
12620,CAND_0005810,Full Stack Developer,6.4,35.7
12621,CAND_0005848,Data Engineer,5.1,35.7
12622,CAND_0005923,Data Engineer,6.4,35.7
12623,CAND_0006430,Senior Data Engineer,6.8,35.7
12624,CAND_0006578,Senior Data Engineer,6.9,35.7
12625,CAND_0007019,Data Analyst,7.4,35.7
12626,CAND_0007428,Senior Data Engineer,6.0,35.7
12627,CAND_0008269,Backend Engineer,6.2,35.7
12628,CAND_0008707,Software Engineer,5.9,35.7
12629,CAND_0008768,Java Developer,6.2,35.7
12630,CAND_0009050,Data Engineer,5.2,35.7
12631,CAND_0009260,QA Engineer,7.1,35.7
12632,CAND_0009398,Backend Engineer,5.8,35.7
12633,CAND_0009493,Backend Engineer,7.0,35.7
12634,CAND_0010410,QA Engineer,5.1,35.7
12635,CAND_0010885,Data Engineer,6.7,35.7
12636,CAND_0010968,Analytics Engineer,6.2,35.7
12637,CAND_0011428,Java Developer,5.0,35.7
12638,CAND_0012226,DevOps Engineer,5.2,35.7
12639,CAND_0012228,Mobile Developer,6.6,35.7
12640,CAND_0012236,DevOps Engineer,5.8,35.7
12641,CAND_0012347,Data Analyst,7.0,35.7
12642,CAND_0012414,Frontend Engineer,7.0,35.7
12643,CAND_0012812,Software Engineer,7.0,35.7
12644,CAND_0012899,Cloud Engineer,5.8,35.7
12645,CAND_0013103,Backend Engineer,5.3,35.7
12646,CAND_0013152,Software Engineer,6.0,35.7
12647,CAND_0013244,Java Developer,7.8,35.7
12648,CAND_0013548,Analytics Engineer,5.6,35.7
12649,CAND_0013828,Data Analyst,6.5,35.7
12650,CAND_0014054,DevOps Engineer,7.9,35.7
12651,CAND_0014059,Software Engineer,7.4,35.7
12652,CAND_0015923,Senior Data Engineer,6.5,35.7
12653,CAND_0015999,Mobile Developer,7.3,35.7
12654,CAND_0016396,Data Analyst,7.6,35.7
12655,CAND_0016496,Java Developer,7.6,35.7
12656,CAND_0016593,Frontend Engineer,7.5,35.7
12657,CAND_0017234,Senior Data Engineer,7.4,35.7
12658,CAND_0017247,Analytics Engineer,6.4,35.7
12659,CAND_0017652,Full Stack Developer,5.8,35.7
12660,CAND_0018401,Frontend Engineer,6.9,35.7
12661,CAND_0018614,Cloud Engineer,7.5,35.7
12662,CAND_0018731,Senior Data Engineer,7.3,35.7
12663,CAND_0018816,Frontend Engineer,7.9,35.7
12664,CAND_0019463,Analytics Engineer,5.9,35.7
12665,CAND_0020052,Software Engineer,5.6,35.7
12666,CAND_0021161,DevOps Engineer,7.8,35.7
12667,CAND_0021800,Software Engineer,6.0,35.7
12668,CAND_0021803,Backend Engineer,6.8,35.7
12669,CAND_0021883,Data Analyst,6.0,35.7
12670,CAND_0022516,Data Analyst,7.2,35.7
12671,CAND_0022635,Data Analyst,5.8,35.7
12672,CAND_0022789,Senior Data Engineer,5.6,35.7
12673,CAND_0022819,Data Analyst,7.7,35.7
12674,CAND_0023804,Mobile Developer,5.3,35.7
12675,CAND_0024415,QA Engineer,5.5,35.7
12676,CAND_0024583,Senior Data Engineer,6.0,35.7
12677,CAND_0024688,DevOps Engineer,7.7,35.7
12678,CAND_0025025,Data Analyst,7.0,35.7
12679,CAND_0025458,Software Engineer,6.5,35.7
12680,CAND_0025473,Analytics Engineer,7.9,35.7
12681,CAND_0026588,Software Engineer,6.9,35.7
12682,CAND_0027082,Software Engineer,7.8,35.7
12683,CAND_0027125,Data Analyst,5.6,35.7
12684,CAND_0027153,Backend Engineer,7.9,35.7
12685,CAND_0027287,Data Engineer,5.8,35.7
12686,CAND_0027614,DevOps Engineer,6.3,35.7
12687,CAND_0028094,.NET Developer,6.9,35.7
12688,CAND_0028256,Data Analyst,7.4,35.7
12689,CAND_0028585,Software Engineer,7.6,35.7
12690,CAND_0028729,Data Analyst,7.8,35.7
12691,CAND_0028730,Software Engineer,7.7,35.7
12692,CAND_0029100,Software Engineer,7.9,35.7
12693,CAND_0029496,Data Analyst,5.5,35.7
12694,CAND_0029614,Backend Engineer,5.3,35.7
12695,CAND_0029768,Software Engineer,5.7,35.7
12696,CAND_0029790,Senior Software Engineer,6.6,35.7
12697,CAND_0029868,Analytics Engineer,7.8,35.7
12698,CAND_0029948,Analytics Engineer,6.3,35.7
12699,CAND_0031954,Frontend Engineer,7.1,35.7
12700,CAND_0032215,.NET Developer,7.1,35.7
12701,CAND_0033098,Software Engineer,6.0,35.7
12702,CAND_0033630,Software Engineer,7.5,35.7
12703,CAND_0034228,.NET Developer,6.6,35.7
12704,CAND_0034787,Software Engineer,6.3,35.7
12705,CAND_0035215,DevOps Engineer,6.5,35.7
12706,CAND_0035273,Backend Engineer,5.5,35.7
12707,CAND_0035341,Senior Data Engineer,6.4,35.7
12708,CAND_0035345,Backend Engineer,7.8,35.7
12709,CAND_0035710,Data Engineer,5.6,35.7
12710,CAND_0035991,Software Engineer,5.4,35.7
12711,CAND_0036529,Data Engineer,6.8,35.7
12712,CAND_0036633,Frontend Engineer,6.1,35.7
12713,CAND_0037153,QA Engineer,5.3,35.7
12714,CAND_0037270,Analytics Engineer,6.9,35.7
12715,CAND_0037427,Backend Engineer,6.5,35.7
12716,CAND_0037502,Software Engineer,5.7,35.7
12717,CAND_0038588,Analytics Engineer,6.6,35.7
12718,CAND_0038605,Cloud Engineer,5.1,35.7
12719,CAND_0038853,Cloud Engineer,7.6,35.7
12720,CAND_0039242,Full Stack Developer,5.0,35.7
12721,CAND_0039792,QA Engineer,7.6,35.7
12722,CAND_0040021,Software Engineer,6.9,35.7
12723,CAND_0040511,Senior Data Engineer,5.1,35.7
12724,CAND_0040519,Data Analyst,5.8,35.7
12725,CAND_0040769,DevOps Engineer,7.1,35.7
12726,CAND_0041089,Analytics Engineer,5.3,35.7
12727,CAND_0041507,.NET Developer,5.3,35.7
12728,CAND_0041596,Data Analyst,7.3,35.7
12729,CAND_0041732,Frontend Engineer,6.1,35.7
12730,CAND_0041772,Software Engineer,6.0,35.7
12731,CAND_0042070,Full Stack Developer,6.3,35.7
12732,CAND_0042639,Software Engineer,7.3,35.7
12733,CAND_0044100,Cloud Engineer,6.1,35.7
12734,CAND_0044374,Data Analyst,6.7,35.7
12735,CAND_0044662,Backend Engineer,6.8,35.7
12736,CAND_0045088,Frontend Engineer,7.8,35.7
12737,CAND_0045256,Backend Engineer,7.1,35.7
12738,CAND_0045291,Full Stack Developer,7.0,35.7
12739,CAND_0045373,Data Analyst,7.3,35.7
12740,CAND_0046251,QA Engineer,6.2,35.7
12741,CAND_0046295,Senior Data Engineer,7.4,35.7
12742,CAND_0046490,Senior Data Engineer,5.3,35.7
12743,CAND_0046819,Senior Software Engineer,6.5,35.7
12744,CAND_0047022,QA Engineer,6.6,35.7
12745,CAND_0047053,Frontend Engineer,6.3,35.7
12746,CAND_0047096,Cloud Engineer,5.0,35.7
12747,CAND_0047174,Software Engineer,6.6,35.7
12748,CAND_0047328,Mobile Developer,7.2,35.7
12749,CAND_0047453,DevOps Engineer,7.7,35.7
12750,CAND_0047687,DevOps Engineer,6.6,35.7
12751,CAND_0047829,Software Engineer,7.9,35.7
12752,CAND_0048578,Cloud Engineer,5.4,35.7
12753,CAND_0048951,Data Analyst,5.0,35.7
12754,CAND_0048985,Mobile Developer,6.1,35.7
12755,CAND_0049125,Full Stack Developer,6.6,35.7
12756,CAND_0049194,Data Engineer,5.7,35.7
12757,CAND_0049290,Backend Engineer,7.7,35.7
12758,CAND_0050411,Data Engineer,6.4,35.7
12759,CAND_0050727,Java Developer,5.6,35.7
12760,CAND_0050961,Full Stack Developer,5.4,35.7
12761,CAND_0051611,QA Engineer,5.8,35.7
12762,CAND_0051888,Data Analyst,6.5,35.7
12763,CAND_0051944,Software Engineer,6.4,35.7
12764,CAND_0052860,Data Analyst,7.7,35.7
12765,CAND_0053046,Data Analyst,5.6,35.7
12766,CAND_0053182,Analytics Engineer,7.0,35.7
12767,CAND_0053228,Full Stack Developer,7.6,35.7
12768,CAND_0053578,Software Engineer,6.7,35.7
12769,CAND_0054981,.NET Developer,5.3,35.7
12770,CAND_0055262,Software Engineer,6.6,35.7
12771,CAND_0055536,Senior Software Engineer,5.6,35.7
12772,CAND_0056443,Full Stack Developer,6.7,35.7
12773,CAND_0057516,Frontend Engineer,7.8,35.7
12774,CAND_0058018,Senior Data Engineer,5.1,35.7
12775,CAND_0058076,Backend Engineer,7.3,35.7
12776,CAND_0058331,Data Analyst,5.6,35.7
12777,CAND_0059024,Senior Software Engineer,7.4,35.7
12778,CAND_0060208,.NET Developer,7.5,35.7
12779,CAND_0060322,Frontend Engineer,6.8,35.7
12780,CAND_0061073,QA Engineer,5.5,35.7
12781,CAND_0061080,Data Analyst,7.9,35.7
12782,CAND_0061438,Software Engineer,7.2,35.7
12783,CAND_0061748,Frontend Engineer,6.6,35.7
12784,CAND_0061867,Data Engineer,5.3,35.7
12785,CAND_0062488,Mobile Developer,5.6,35.7
12786,CAND_0063589,Data Analyst,6.2,35.7
12787,CAND_0064284,Mobile Developer,5.7,35.7
12788,CAND_0064553,Software Engineer,6.6,35.7
12789,CAND_0065350,Frontend Engineer,6.5,35.7
12790,CAND_0065548,QA Engineer,6.1,35.7
12791,CAND_0065726,Senior Software Engineer,5.2,35.7
12792,CAND_0066007,DevOps Engineer,6.2,35.7
12793,CAND_0066344,QA Engineer,5.3,35.7
12794,CAND_0066353,Backend Engineer,5.6,35.7
12795,CAND_0066466,Cloud Engineer,6.8,35.7
12796,CAND_0066674,Software Engineer,7.4,35.7
12797,CAND_0068424,Cloud Engineer,5.9,35.7
12798,CAND_0068619,Java Developer,5.1,35.7
12799,CAND_0069362,Analytics Engineer,5.5,35.7
12800,CAND_0069459,Backend Engineer,6.1,35.7
12801,CAND_0069560,DevOps Engineer,6.0,35.7
12802,CAND_0070178,Java Developer,7.4,35.7
12803,CAND_0070681,.NET Developer,5.0,35.7
12804,CAND_0070801,Cloud Engineer,6.1,35.7
12805,CAND_0072229,Senior Software Engineer,6.0,35.7
12806,CAND_0072299,Software Engineer,5.6,35.7
12807,CAND_0072530,Senior Software Engineer,6.4,35.7
12808,CAND_0072765,Senior Data Engineer,7.4,35.7
12809,CAND_0072826,Java Developer,5.1,35.7
12810,CAND_0073457,Data Engineer,5.8,35.7
12811,CAND_0073899,QA Engineer,6.5,35.7
12812,CAND_0073912,Java Developer,6.2,35.7
12813,CAND_0074072,Senior Data Engineer,5.8,35.7
12814,CAND_0074289,Software Engineer,5.4,35.7
12815,CAND_0074338,Mobile Developer,7.4,35.7
12816,CAND_0074616,Software Engineer,6.7,35.7
